x,t=1.00e-01s,t=2.00e-01s,t=5.00e-01s,t=1.00e+00s
2.065000000000000134e-06,6.077844739530993664e+18,8.975281184651123712e+18,1.136743296446282547e+19,1.166201267049148826e+19
2.072000000000000237e-06,6.087838295834825728e+18,8.991894915190717440e+18,1.138966885608040858e+19,1.168494195379143270e+19
2.078999999999999915e-06,6.097775375928859648e+18,9.008423111464724480e+18,1.141179552550931661e+19,1.170775910067479757e+19
2.086000000000000018e-06,6.107656092310488064e+18,9.024865835104311296e+18,1.143381297974706586e+19,1.173046411132441395e+19
2.092999999999999697e-06,6.117480556912690176e+18,9.041223147474928640e+18,1.145572122576155648e+19,1.175305698592234496e+19
2.099999999999999799e-06,6.127248881104035840e+18,9.057495109675780096e+18,1.147752027049104998e+19,1.177553772464983450e+19
2.106999999999999901e-06,6.136961175688769536e+18,9.073681782539246592e+18,1.149921012084401562e+19,1.179790632768740352e+19
2.114000000000000004e-06,6.146617550906846208e+18,9.089783226630366208e+18,1.152079078369917747e+19,1.182016279521477018e+19
2.121000000000000106e-06,6.156218116433992704e+18,9.105799502246267904e+18,1.154226226590531789e+19,1.184230712741085594e+19
2.128000000000000209e-06,6.165762981381757952e+18,9.121730669415650304e+18,1.156362457428133888e+19,1.186433932445382861e+19
2.135000000000000311e-06,6.175252254297597952e+18,9.137576787898252288e+18,1.158487771561607373e+19,1.188625938652105728e+19
2.141999999999999990e-06,6.184686043164906496e+18,9.153337917184270336e+18,1.160602169666831565e+19,1.190806731378912461e+19
2.148999999999999669e-06,6.194064455403114496e+18,9.169014116493900800e+18,1.162705652416669696e+19,1.192976310643382682e+19
2.155999999999999771e-06,6.203387597867749376e+18,9.184605444776743936e+18,1.164798220480964813e+19,1.195134676463019008e+19
2.162999999999999874e-06,6.212655576850490368e+18,9.200111960711320576e+18,1.166879874526531174e+19,1.197281828855240090e+19
2.169999999999999976e-06,6.221868498079273984e+18,9.215533722704527360e+18,1.168950615217148928e+19,1.199417767837391667e+19
2.177000000000000078e-06,6.231026466718334976e+18,9.230870788891123712e+18,1.171010443213558374e+19,1.201542493426734285e+19
2.184000000000000181e-06,6.240129587368329216e+18,9.246123217133209600e+18,1.173059359173451162e+19,1.203656005640452506e+19
2.190999999999999860e-06,6.249177964066381824e+18,9.261291065019725824e+18,1.175097363751464755e+19,1.205758304495649587e+19
2.197999999999999962e-06,6.258171700286177280e+18,9.276374389865910272e+18,1.177124457599178957e+19,1.207849390009350144e+19
2.205000000000000064e-06,6.267110898938071040e+18,9.291373248712820736e+18,1.179140641365101978e+19,1.209929262198495846e+19
2.212000000000000167e-06,6.275995662369152000e+18,9.306287698326820864e+18,1.181145915694675558e+19,1.211997921079952794e+19
2.218999999999999846e-06,6.284826092363324416e+18,9.321117795199053824e+18,1.183140281230253670e+19,1.214055366670500045e+19
2.225999999999999948e-06,6.293602290141452288e+18,9.335863595544961024e+18,1.185123738611112960e+19,1.216101598986842931e+19
2.233000000000000050e-06,6.302324356361396224e+18,9.350525155303792640e+18,1.187096288473430016e+19,1.218136618045601382e+19
2.239999999999999729e-06,6.310992391118150656e+18,9.365102530138083328e+18,1.189057931450289766e+19,1.220160423863316275e+19
2.246999999999999832e-06,6.319606493943919616e+18,9.379595775433172992e+18,1.191008668171666637e+19,1.222173016456446362e+19
2.253999999999999934e-06,6.328166763808236544e+18,9.394004946296733696e+18,1.192948499264428032e+19,1.224174395841370931e+19
2.261000000000000036e-06,6.336673299118062592e+18,9.408330097558255616e+18,1.194877425352323686e+19,1.226164562034384691e+19
2.268000000000000139e-06,6.345126197717871616e+18,9.422571283768565760e+18,1.196795447055977677e+19,1.228143515051704730e+19
2.275000000000000241e-06,6.353525556889796608e+18,9.436728559199371264e+18,1.198702564992887194e+19,1.230111254909462323e+19
2.282000000000000344e-06,6.361871473353702400e+18,9.450801977842739200e+18,1.200598779777412506e+19,1.232067781623710925e+19
2.288999999999999599e-06,6.370164043267313664e+18,9.464791593410658304e+18,1.202484092020773274e+19,1.234013095210417357e+19
2.295999999999999701e-06,6.378403362226336768e+18,9.478697459334531072e+18,1.204358502331040154e+19,1.235947195685470618e+19
2.302999999999999804e-06,6.386589525264538624e+18,9.492519628764751872e+18,1.206222011313133363e+19,1.237870083064673690e+19
2.309999999999999906e-06,6.394722626853909504e+18,9.506258154570168320e+18,1.208074619568808960e+19,1.239781757363750298e+19
2.317000000000000008e-06,6.402802760904732672e+18,9.519913089337681920e+18,1.209916327696661094e+19,1.241682218598338560e+19
2.324000000000000111e-06,6.410830020765752320e+18,9.533484485371738112e+18,1.211747136292110541e+19,1.243571466783995699e+19
2.331000000000000213e-06,6.418804499224244224e+18,9.546972394693902336e+18,1.213567045947401626e+19,1.245449501936194150e+19
2.337999999999999892e-06,6.426726288506176512e+18,9.560376869042366464e+18,1.215376057251596288e+19,1.247316324070325862e+19
2.344999999999999994e-06,6.434595480276308992e+18,9.573697959871539200e+18,1.217174170790565888e+19,1.249171933201695949e+19
2.352000000000000097e-06,6.442412165638332416e+18,9.586935718351529984e+18,1.218961387146987725e+19,1.251016329345528832e+19
2.358999999999999776e-06,6.450176435134978048e+18,9.600090195367780352e+18,1.220737706900338893e+19,1.252849512516965786e+19
2.365999999999999878e-06,6.457888378748168192e+18,9.613161441520543744e+18,1.222503130626889933e+19,1.254671482731061248e+19
2.372999999999999980e-06,6.465548085899111424e+18,9.626149507124480000e+18,1.224257658899699917e+19,1.256482240002787533e+19
2.380000000000000083e-06,6.473155645448466432e+18,9.639054442208208896e+18,1.226001292288609485e+19,1.258281784347033190e+19
2.386999999999999762e-06,6.480711145696452608e+18,9.651876296513886208e+18,1.227734031360238182e+19,1.260070115778602189e+19
2.393999999999999864e-06,6.488214674382982144e+18,9.664615119496716288e+18,1.229455876677972787e+19,1.261847234312214528e+19
2.400999999999999967e-06,6.495666318687795200e+18,9.677270960324583424e+18,1.231166828801971610e+19,1.263613139962503987e+19
2.408000000000000069e-06,6.503066165230604288e+18,9.689843867877597184e+18,1.232866888289146061e+19,1.265367832744023245e+19
2.415000000000000171e-06,6.510414300071208960e+18,9.702333890747629568e+18,1.234556055693169050e+19,1.267111312671235072e+19
2.422000000000000274e-06,6.517710808709649408e+18,9.714741077237964800e+18,1.236234331564458598e+19,1.268843579758523392e+19
2.429000000000000376e-06,6.524955776086329344e+18,9.727065475362791424e+18,1.237901716450175795e+19,1.270564634020180787e+19
2.435999999999999631e-06,6.532149286582165504e+18,9.739307132846868480e+18,1.239558210894224794e+19,1.272274475470420378e+19
2.442999999999999734e-06,6.539291424018713600e+18,9.751466097125033984e+18,1.241203815437236429e+19,1.273973104123364147e+19
2.449999999999999836e-06,6.546382271658323968e+18,9.763542415341856768e+18,1.242838530616574976e+19,1.275660519993056051e+19
2.456999999999999939e-06,6.553421912204261376e+18,9.775536134351161344e+18,1.244462356966324019e+19,1.277336723093445632e+19
2.464000000000000041e-06,6.560410427800860672e+18,9.787447300715683840e+18,1.246075295017282765e+19,1.279001713438403789e+19
2.471000000000000143e-06,6.567347900033667072e+18,9.799275960706611200e+18,1.247677345296967270e+19,1.280655491041711718e+19
2.478000000000000246e-06,6.574234409929562112e+18,9.811022160303212544e+18,1.249268508329595290e+19,1.282298055917065830e+19
2.484999999999999925e-06,6.581070037956931584e+18,9.822685945192439808e+18,1.250848784636088320e+19,1.283929408078077133e+19
2.492000000000000027e-06,6.587854864025795584e+18,9.834267360768501760e+18,1.252418174734063206e+19,1.285549547538266931e+19
2.499000000000000129e-06,6.594588967487935488e+18,9.845766452132499456e+18,1.253976679137830093e+19,1.287158474311075840e+19
2.505999999999999808e-06,6.601272427137082368e+18,9.857183264092037120e+18,1.255524298358382387e+19,1.288756188409851085e+19
2.512999999999999911e-06,6.607905321209003008e+18,9.868517841160785920e+18,1.257061032903396762e+19,1.290342689847859405e+19
2.520000000000000013e-06,6.614487727381706752e+18,9.879770227558168576e+18,1.258586883277224550e+19,1.291917978638276608e+19
2.527000000000000115e-06,6.621019722775553024e+18,9.890940467208914944e+18,1.260101849980889907e+19,1.293482054794193715e+19
2.533999999999999794e-06,6.627501383953381376e+18,9.902028603742709760e+18,1.261605933512080589e+19,1.295034918328612454e+19
2.540999999999999897e-06,6.633932786920721408e+18,9.913034680493836288e+18,1.263099134365147955e+19,1.296576569254449971e+19
2.547999999999999999e-06,6.640314007125872640e+18,9.923958740500733952e+18,1.264581453031098573e+19,1.298107007584533914e+19
2.555000000000000101e-06,6.646645119460097024e+18,9.934800826505703424e+18,1.266052889997591757e+19,1.299626233331606323e+19
2.562000000000000204e-06,6.652926198257734656e+18,9.945560980954488832e+18,1.267513445748931174e+19,1.301134246508318925e+19
2.569000000000000306e-06,6.659157317296373760e+18,9.956239245995902976e+18,1.268963120766065050e+19,1.302631047127239066e+19
2.575999999999999985e-06,6.665338549796993024e+18,9.966835663481538560e+18,1.270401915526576538e+19,1.304116635200843571e+19
2.582999999999999664e-06,6.671469968424102912e+18,9.977350274965274624e+18,1.271829830504683110e+19,1.305591010741522637e+19
2.589999999999999766e-06,6.677551645285901312e+18,9.987783121703081984e+18,1.273246866171229594e+19,1.307054173761577984e+19
2.596999999999999869e-06,6.683583651934410752e+18,9.998134244652505088e+18,1.274653022993683046e+19,1.308506124273222246e+19
2.603999999999999971e-06,6.689566059365653504e+18,1.000840368447243469e+19,1.276048301436129280e+19,1.309946862288582656e+19
2.611000000000000073e-06,6.695498938019753984e+18,1.001859148152268186e+19,1.277432701959269376e+19,1.311376387819692646e+19
2.618000000000000176e-06,6.701382357781145600e+18,1.002869767586365235e+19,1.278806225020411699e+19,1.312794700878503731e+19
2.625000000000000278e-06,6.707216387978657792e+18,1.003872230725603328e+19,1.280168871073471898e+19,1.314201801476873421e+19
2.631999999999999957e-06,6.713001097385723904e+18,1.004866541516038349e+19,1.281520640568964301e+19,1.315597689626571776e+19
2.639000000000000060e-06,6.718736554220473344e+18,1.005852703873686733e+19,1.282861533953999667e+19,1.316982365339282022e+19
2.645999999999999738e-06,6.724422826145933312e+18,1.006830721684486963e+19,1.284191551672280269e+19,1.318355828626595226e+19
2.652999999999999841e-06,6.730059980270140416e+18,1.007800598804266189e+19,1.285510694164095795e+19,1.319718079500016026e+19
2.659999999999999943e-06,6.735648083146285056e+18,1.008762339058710528e+19,1.286818961866318848e+19,1.321069117970957926e+19
2.667000000000000046e-06,6.741187200772901888e+18,1.009715946243329024e+19,1.288116355212401459e+19,1.322408944050746368e+19
2.674000000000000148e-06,6.746677398593964032e+18,1.010661424123423949e+19,1.289402874632365670e+19,1.323737557750615245e+19
2.680999999999999827e-06,6.752118741499075584e+18,1.011598776434053120e+19,1.290678520552809882e+19,1.325054959081710592e+19
2.687999999999999929e-06,6.757511293823582208e+18,1.012528006880004301e+19,1.291943293396892467e+19,1.326361148055089971e+19
2.695000000000000032e-06,6.762855119348755456e+18,1.013449119135760384e+19,1.293197193584337510e+19,1.327656124681716531e+19
2.702000000000000134e-06,6.768150281301890048e+18,1.014362116845467034e+19,1.294440221531426406e+19,1.328939888972469043e+19
2.709000000000000236e-06,6.773396842356514816e+18,1.015267003622902989e+19,1.295672377650989466e+19,1.330212440938131866e+19
2.715999999999999915e-06,6.778594864632476672e+18,1.016163783051449344e+19,1.296893662352410624e+19,1.331473780589402317e+19
2.723000000000000018e-06,6.783744409696122880e+18,1.017052458684056986e+19,1.298104076041619046e+19,1.332723907936884122e+19
2.729999999999999696e-06,6.788845538560443392e+18,1.017933034043217920e+19,1.299303619121082163e+19,1.333962822991094784e+19
2.736999999999999799e-06,6.793898311685192704e+18,1.018805512620935578e+19,1.300492291989807718e+19,1.335190525762456986e+19
2.743999999999999901e-06,6.798902788977068032e+18,1.019669897878691840e+19,1.301670095043334963e+19,1.336407016261306778e+19
2.751000000000000004e-06,6.803859029789824000e+18,1.020526193247422259e+19,1.302837028673733222e+19,1.337612294497887232e+19
2.758000000000000106e-06,6.808767092924425216e+18,1.021374402127481037e+19,1.303993093269597798e+19,1.338806360482349670e+19
2.765000000000000208e-06,6.813627036629210112e+18,1.022214527888619110e+19,1.305138289216043827e+19,1.339989214224758579e+19
2.772000000000000311e-06,6.818438918599991296e+18,1.023046573869946880e+19,1.306272616894706893e+19,1.341160855735082394e+19
2.778999999999999990e-06,6.823202795980241920e+18,1.023870543379913523e+19,1.307396076683735450e+19,1.342321285023202304e+19
2.785999999999999669e-06,6.827918725361201152e+18,1.024686439696273818e+19,1.308508668957787750e+19,1.343470502098907136e+19
2.792999999999999771e-06,6.832586762782036992e+18,1.025494266066062541e+19,1.309610394088031642e+19,1.344608506971893555e+19
2.799999999999999873e-06,6.837206963729982464e+18,1.026294025705565594e+19,1.310701252442132890e+19,1.345735299651768730e+19
2.806999999999999976e-06,6.841779383140459520e+18,1.027085721800293786e+19,1.311781244384263373e+19,1.346850880148045824e+19
2.814000000000000078e-06,6.846304075397243904e+18,1.027869357504952525e+19,1.312850370275083674e+19,1.347955248470149325e+19
2.821000000000000180e-06,6.850781094332579840e+18,1.028644935943422157e+19,1.313908630471752090e+19,1.349048404627408896e+19
2.827999999999999859e-06,6.855210493227328512e+18,1.029412460208721101e+19,1.314956025327914394e+19,1.350130348629066752e+19
2.834999999999999962e-06,6.859592324811110400e+18,1.030171933362990694e+19,1.315992555193698918e+19,1.351201080484267622e+19
2.842000000000000064e-06,6.863926641262414848e+18,1.030923358437457306e+19,1.317018220415720243e+19,1.352260600202070016e+19
2.849000000000000166e-06,6.868213494208773120e+18,1.031666738432419840e+19,1.318033021337067315e+19,1.353308907791436800e+19
2.855999999999999845e-06,6.872452934726864896e+18,1.032402076317210214e+19,1.319036958297306931e+19,1.354346003261239501e+19
2.862999999999999948e-06,6.876645013342660608e+18,1.033129375030180454e+19,1.320030031632475341e+19,1.355371886620258304e+19
2.870000000000000050e-06,6.880789780031549440e+18,1.033848637478669722e+19,1.321012241675079066e+19,1.356386557877179597e+19
2.876999999999999729e-06,6.884887284218480640e+18,1.034559866538982605e+19,1.321983588754088346e+19,1.357390017040600269e+19
2.883999999999999831e-06,6.888937574778084352e+18,1.035263065056365568e+19,1.322944073194936525e+19,1.358382264119021568e+19
2.890999999999999934e-06,6.892940700034810880e+18,1.035958235844980531e+19,1.323893695319513702e+19,1.359363299120852787e+19
2.898000000000000036e-06,6.896896707763046400e+18,1.036645381687882342e+19,1.324832455446166938e+19,1.360333122054413107e+19
2.905000000000000139e-06,6.900805645187256320e+18,1.037324505336994816e+19,1.325760353889695130e+19,1.361291732927926272e+19
2.912000000000000241e-06,6.904667558982102016e+18,1.037995609513088819e+19,1.326677390961346355e+19,1.362239131749524275e+19
2.919000000000000343e-06,6.908482495272564736e+18,1.038658696905755648e+19,1.327583566968813978e+19,1.363175318527245517e+19
2.925999999999999599e-06,6.912250499634093056e+18,1.039313770173389824e+19,1.328478882216236646e+19,1.364100293269038899e+19
2.932999999999999701e-06,6.915971617092689920e+18,1.039960831943159194e+19,1.329363337004190106e+19,1.365014055982752973e+19
2.939999999999999803e-06,6.919645892125073408e+18,1.040599884810991206e+19,1.330236931629690470e+19,1.365916606676153344e+19
2.946999999999999906e-06,6.923273368658765824e+18,1.041230931341542810e+19,1.331099666386184602e+19,1.366807945356902400e+19
2.954000000000000008e-06,6.926854090072244224e+18,1.041853974068184883e+19,1.331951541563553382e+19,1.367688072032576102e+19
2.961000000000000111e-06,6.930388099195035648e+18,1.042469015492977869e+19,1.332792557448104755e+19,1.368556986710653952e+19
2.968000000000000213e-06,6.933875438307855360e+18,1.043076058086650266e+19,1.333622714322572902e+19,1.369414689398523494e+19
2.974999999999999892e-06,6.937316149142708224e+18,1.043675104288579584e+19,1.334442012466112512e+19,1.370261180103477453e+19
2.981999999999999994e-06,6.940710272883019776e+18,1.044266156506770637e+19,1.335250452154303898e+19,1.371096458832716800e+19
2.989000000000000097e-06,6.944057850163748864e+18,1.044849217117835674e+19,1.336048033659137434e+19,1.371920525593347277e+19
2.995999999999999775e-06,6.947358921071478784e+18,1.045424288466973491e+19,1.336834757249024410e+19,1.372733380392381645e+19
3.002999999999999878e-06,6.950613525144578048e+18,1.045991372867950182e+19,1.337610623188783923e+19,1.373535023236739482e+19
3.009999999999999980e-06,6.953821701373257728e+18,1.046550472603079680e+19,1.338375631739645952e+19,1.374325454133243699e+19
3.017000000000000083e-06,6.956983488199734272e+18,1.047101589923205734e+19,1.339129783159248896e+19,1.375104673088629146e+19
3.023999999999999762e-06,6.960098923518290944e+18,1.047644727047677542e+19,1.339873077701630976e+19,1.375872680109530317e+19
3.030999999999999864e-06,6.963168044675423232e+18,1.048179886164340941e+19,1.340605515617239040e+19,1.376629475202491802e+19
3.037999999999999966e-06,6.966190888469919744e+18,1.048707069429508096e+19,1.341327097152910950e+19,1.377375058373961728e+19
3.045000000000000069e-06,6.969167491153005568e+18,1.049226278967951155e+19,1.342037822551888896e+19,1.378109429630297088e+19
3.052000000000000171e-06,6.972097888428383232e+18,1.049737516872872346e+19,1.342737692053804032e+19,1.378832588977757798e+19
3.059000000000000273e-06,6.974982115452407808e+18,1.050240785205898240e+19,1.343426705894683648e+19,1.379544536422509158e+19
3.065999999999999952e-06,6.977820206834140160e+18,1.050736085997053133e+19,1.344104864306941133e+19,1.380245271970624717e+19
3.072999999999999631e-06,6.980612196635457536e+18,1.051223421244746547e+19,1.344772167519380685e+19,1.380934795628083200e+19
3.079999999999999734e-06,6.983358118371178496e+18,1.051702792915755213e+19,1.345428615757189734e+19,1.381613107400766464e+19
3.086999999999999836e-06,6.986058005009116160e+18,1.052174202945207706e+19,1.346074209241937510e+19,1.382280207294464000e+19
3.093999999999999938e-06,6.988711888970218496e+18,1.052637653236563558e+19,1.346708948191579750e+19,1.382936095314871706e+19
3.101000000000000041e-06,6.991319802128632832e+18,1.053093145661605478e+19,1.347332832820441293e+19,1.383580771467586560e+19
3.108000000000000143e-06,6.993881775811814400e+18,1.053540682060415795e+19,1.347945863339232870e+19,1.384214235758116250e+19
3.115000000000000245e-06,6.996397840800626688e+18,1.053980264241365606e+19,1.348548039955034317e+19,1.384836488191869952e+19
3.121999999999999924e-06,6.998868027329406976e+18,1.054411893981096550e+19,1.349139362871299482e+19,1.385447528774163046e+19
3.129000000000000027e-06,7.001292365086077952e+18,1.054835573024509133e+19,1.349719832287851930e+19,1.386047357510217318e+19
3.135999999999999706e-06,7.003670883212233728e+18,1.055251303084744499e+19,1.350289448400884941e+19,1.386635974405157478e+19
3.142999999999999808e-06,7.006003610303207424e+18,1.055659085843173990e+19,1.350848211402957005e+19,1.387213379464016077e+19
3.149999999999999910e-06,7.008290574408195072e+18,1.056058922949379686e+19,1.351396121482990797e+19,1.387779572691727360e+19
3.157000000000000013e-06,7.010531803030296576e+18,1.056450816021148058e+19,1.351933178826274406e+19,1.388334554093133619e+19
3.164000000000000115e-06,7.012727323126619136e+18,1.056834766644448051e+19,1.352459383614453146e+19,1.388878323672980275e+19
3.170999999999999794e-06,7.014877161108372480e+18,1.057210776373424333e+19,1.352974736025534054e+19,1.389410881435918131e+19
3.177999999999999896e-06,7.016981342840915968e+18,1.057578846730379878e+19,1.353479236233880576e+19,1.389932227386501939e+19
3.184999999999999999e-06,7.019039893643865088e+18,1.057938979205767168e+19,1.353972884410211942e+19,1.390442361529194086e+19
3.192000000000000101e-06,7.021052838291155968e+18,1.058291175258171802e+19,1.354455680721600717e+19,1.390941283868357222e+19
3.199000000000000204e-06,7.023020201011112960e+18,1.058635436314302054e+19,1.354927625331473408e+19,1.391428994408263475e+19
3.205999999999999882e-06,7.024942005486540800e+18,1.058971763768978022e+19,1.355388718399604531e+19,1.391905493153085645e+19
3.212999999999999985e-06,7.026818274854781952e+18,1.059300158985117696e+19,1.355838960082120294e+19,1.392370780106903962e+19
3.219999999999999664e-06,7.028649031707791360e+18,1.059620623293726515e+19,1.356278350531494093e+19,1.392824855273700352e+19
3.226999999999999766e-06,7.030434298092211200e+18,1.059933157993887130e+19,1.356706889896542413e+19,1.393267718657365402e+19
3.233999999999999868e-06,7.032174095509426176e+18,1.060237764352746701e+19,1.357124578322430771e+19,1.393699370261689344e+19
3.240999999999999971e-06,7.033868444915642368e+18,1.060534443605508915e+19,1.357531415950664909e+19,1.394119810090371482e+19
3.248000000000000073e-06,7.035517366721941504e+18,1.060823196955419034e+19,1.357927402919092429e+19,1.394529038147012608e+19
3.255000000000000176e-06,7.037120880794346496e+18,1.061104025573760000e+19,1.358312539361903616e+19,1.394927054435118080e+19
3.262000000000000278e-06,7.038679006453895168e+18,1.061376930599836058e+19,1.358686825409623654e+19,1.395313858958098022e+19
3.268999999999999957e-06,7.040191762476667904e+18,1.061641913140970086e+19,1.359050261189120205e+19,1.395689451719267738e+19
3.275999999999999636e-06,7.041659167093886976e+18,1.061898974272486810e+19,1.359402846823594803e+19,1.396053832721846886e+19
3.282999999999999738e-06,7.043081237991948288e+18,1.062148115037712179e+19,1.359744582432584704e+19,1.396407001968957030e+19
3.289999999999999841e-06,7.044457992312462336e+18,1.062389336447955968e+19,1.360075468131960422e+19,1.396748959463626138e+19
3.296999999999999943e-06,7.045789446652347392e+18,1.062622639482510336e+19,1.360395504033927373e+19,1.397079705208786534e+19
3.304000000000000045e-06,7.047075617063851008e+18,1.062848025088636723e+19,1.360704690247021568e+19,1.397399239207272448e+19
3.311000000000000148e-06,7.048316519054599168e+18,1.063065494181562573e+19,1.361003026876111258e+19,1.397707561461824922e+19
3.317999999999999827e-06,7.049512167587671040e+18,1.063275047644469248e+19,1.361290514022392013e+19,1.398004671975087514e+19
3.324999999999999929e-06,7.050662577081604096e+18,1.063476686328485274e+19,1.361567151783389184e+19,1.398290570749608550e+19
3.332000000000000031e-06,7.051767761410486272e+18,1.063670411052684902e+19,1.361832940252957491e+19,1.398565257787838874e+19
3.339000000000000134e-06,7.052827733903960064e+18,1.063856222604071322e+19,1.362087879521276928e+19,1.398828733092136960e+19
3.345999999999999813e-06,7.053842507347278848e+18,1.064034121737579930e+19,1.362331969674853376e+19,1.399080996664761139e+19
3.352999999999999915e-06,7.054812093981361152e+18,1.064204109176065229e+19,1.362565210796519219e+19,1.399322048507875738e+19
3.360000000000000017e-06,7.055736505502797824e+18,1.064366185610297958e+19,1.362787602965430682e+19,1.399551888623550054e+19
3.366999999999999696e-06,7.056615753063928832e+18,1.064520351698958541e+19,1.362999146257065165e+19,1.399770517013754675e+19
3.373999999999999799e-06,7.057449847272830976e+18,1.064666608068631142e+19,1.363199840743226573e+19,1.399977933680365978e+19
3.380999999999999901e-06,7.058238798193386496e+18,1.064804955313799782e+19,1.363389686492039168e+19,1.400174138625164493e+19
3.388000000000000003e-06,7.058982615345313792e+18,1.064935393996841574e+19,1.363568683567948186e+19,1.400359131849833677e+19
3.395000000000000106e-06,7.059681307704169472e+18,1.065057924648022835e+19,1.363736832031719834e+19,1.400532913355960730e+19
3.402000000000000208e-06,7.060334883701409792e+18,1.065172547765497037e+19,1.363894131940442931e+19,1.400695483145037619e+19
3.409000000000000311e-06,7.060943351224391680e+18,1.065279263815293133e+19,1.364040583347520307e+19,1.400846841218459443e+19
3.415999999999999566e-06,7.061506717616417792e+18,1.065378073231322112e+19,1.364176186302680269e+19,1.400986987577525248e+19
3.422999999999999668e-06,7.062024989676736512e+18,1.065468976415366349e+19,1.364300940851965133e+19,1.401115922223438848e+19
3.429999999999999771e-06,7.062498173660596224e+18,1.065551973737076941e+19,1.364414847037738803e+19,1.401233645157305344e+19
3.436999999999999873e-06,7.062926275279221760e+18,1.065627065533973299e+19,1.364517904898679603e+19,1.401340156380136858e+19
3.443999999999999975e-06,7.063309299699878912e+18,1.065694252111436595e+19,1.364610114469785395e+19,1.401435455892848640e+19
3.451000000000000078e-06,7.063647251545851904e+18,1.065753533742713037e+19,1.364691475782370509e+19,1.401519543696256410e+19
3.458000000000000180e-06,7.063940134896483328e+18,1.065804910668902400e+19,1.364761988864065126e+19,1.401592419791082701e+19
3.464999999999999859e-06,7.064187953287170048e+18,1.065848383098966835e+19,1.364821653738819379e+19,1.401654084177954202e+19
3.471999999999999961e-06,7.064390709709393920e+18,1.065883951209721037e+19,1.364870470426892288e+19,1.401704536857400730e+19
3.479000000000000064e-06,7.064548406610707456e+18,1.065911615145833062e+19,1.364908438944867123e+19,1.401743777829852979e+19
3.485999999999999743e-06,7.064661045894753280e+18,1.065931375019825562e+19,1.364935559305637683e+19,1.401771807095650304e+19
3.492999999999999845e-06,7.064728628921285632e+18,1.065943230912071680e+19,1.364951831518416282e+19,1.401788624655031910e+19
3.499999999999999947e-06,7.064751156506138624e+18,1.065947182870795264e+19,1.364957255588727398e+19,1.401794230508143616e+19
3.507000000000000050e-06,7.064728628921267200e+18,1.065943230912070246e+19,1.364951831518416486e+19,1.401788624655032320e+19
3.513999999999999729e-06,7.064661045894723584e+18,1.065931375019823514e+19,1.364935559305637683e+19,1.401771807095649690e+19
3.520999999999999831e-06,7.064548406610658304e+18,1.065911615145830195e+19,1.364908438944866918e+19,1.401743777829853184e+19
3.527999999999999934e-06,7.064390709709333504e+18,1.065883951209716531e+19,1.364870470426891264e+19,1.401704536857399910e+19
3.535000000000000036e-06,7.064187953287095296e+18,1.065848383098961510e+19,1.364821653738818150e+19,1.401654084177954406e+19
3.542000000000000138e-06,7.063940134896392192e+18,1.065804910668896051e+19,1.364761988864063898e+19,1.401592419791083110e+19
3.549000000000000241e-06,7.063647251545743360e+18,1.065753533742704640e+19,1.364691475782370304e+19,1.401519543696255590e+19
3.556000000000000343e-06,7.063309299699755008e+18,1.065694252111428403e+19,1.364610114469783552e+19,1.401435455892848026e+19
3.562999999999999598e-06,7.062926275279084544e+18,1.065627065533963059e+19,1.364517904898678170e+19,1.401340156380137882e+19
3.569999999999999701e-06,7.062498173660431360e+18,1.065551973737065267e+19,1.364414847037737165e+19,1.401233645157305139e+19
3.576999999999999803e-06,7.062024989676562432e+18,1.065468976415354470e+19,1.364300940851963904e+19,1.401115922223438848e+19
3.583999999999999906e-06,7.061506717616221184e+18,1.065378073231308390e+19,1.364176186302678426e+19,1.400986987577525453e+19
3.591000000000000008e-06,7.060943351224177664e+18,1.065279263815278182e+19,1.364040583347518874e+19,1.400846841218458829e+19
3.598000000000000110e-06,7.060334883701177344e+18,1.065172547765480038e+19,1.363894131940440474e+19,1.400695483145037824e+19
3.605000000000000213e-06,7.059681307703916544e+18,1.065057924648005837e+19,1.363736832031718400e+19,1.400532913355960320e+19
3.611999999999999892e-06,7.058982615345046528e+18,1.064935393996822733e+19,1.363568683567945933e+19,1.400359131849833472e+19
3.618999999999999994e-06,7.058238798193101824e+18,1.064804955313779917e+19,1.363389686492036301e+19,1.400174138625164083e+19
3.625999999999999673e-06,7.057449847272527872e+18,1.064666608068610458e+19,1.363199840743224525e+19,1.399977933680366182e+19
3.632999999999999775e-06,7.056615753063608320e+18,1.064520351698936218e+19,1.362999146257062298e+19,1.399770517013754675e+19
3.639999999999999878e-06,7.055736505502462976e+18,1.064366185610275021e+19,1.362787602965426790e+19,1.399551888623549235e+19
3.646999999999999980e-06,7.054812093981006848e+18,1.064204109176040653e+19,1.362565210796516557e+19,1.399322048507875942e+19
3.654000000000000082e-06,7.053842507346913280e+18,1.064034121737554534e+19,1.362331969674850099e+19,1.399080996664760934e+19
3.660999999999999761e-06,7.052827733903570944e+18,1.063856222604044902e+19,1.362087879521273446e+19,1.398828733092136550e+19
3.667999999999999864e-06,7.051767761410084864e+18,1.063670411052657050e+19,1.361832940252953395e+19,1.398565257787839488e+19
3.674999999999999966e-06,7.050662577081185280e+18,1.063476686328456397e+19,1.361567151783385702e+19,1.398290570749608141e+19
3.682000000000000068e-06,7.049512167587232768e+18,1.063275047644438528e+19,1.361290514022387507e+19,1.398004671975086899e+19
